map,orbit_map,target_p,observable,xi_true,lambda,orbit_id,orbit_seed,k,i_star,series_len_m,N_k,mu_hat,sigma_hat,xi_hat,mu_star_hat,sigma_star_hat,n_S_all,S_all_min,S_all_max,segment,n_used,alpha,istar_rule
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,22,8726247566236100608,4,,29997,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,22,8726247566236100608,5,,29996,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,22,8726247566236100608,6,,29995,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,22,8726247566236100608,7,,29994,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,22,8726247566236100608,8,150.0,29993,199.0,1.2883039585492495,0.09453961464594549,-0.504915878765656,0.43270448036634945,0.04544352696980541,1,150.0,150.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,22,8726247566236100608,9,290.0,29992,103.0,1.2938014415928887,0.08460828268890294,-0.41792053267990853,0.3914310458321305,0.045491757714997555,11,205.0,290.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,22,8726247566236100608,10,445.0,29991,67.0,1.3001663389445595,0.0804570144898211,-0.4361767277041253,0.17791371251095667,0.037507831929017806,25,260.0,445.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,23,675611128067509376,1,195.0,30000,153.0,5.83702083400852,0.8644888400291595,-0.004879963218912185,2.641432352354,0.880083194282413,136,195.0,870.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,23,675611128067509376,2,620.0,29999,48.0,2.1866149847350793,0.008589401706266946,-0.8178966193303362,1.6557806651698042,0.2511620490589957,22,130.0,620.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,23,675611128067509376,3,,29998,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,23,675611128067509376,4,,29997,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,23,675611128067509376,5,,29996,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,23,675611128067509376,6,,29995,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,23,675611128067509376,7,,29994,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,23,675611128067509376,8,,29993,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,23,675611128067509376,9,655.0,29992,45.0,1.3478272422149007,0.06114910227052524,-0.515292111822337,0.003140740871710568,0.04329684244826158,41,265.0,655.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,23,675611128067509376,10,975.0,29991,30.0,1.3286557708463378,0.05439401527920963,-0.34510332876939454,0.5137479057146616,0.03898267204176684,35,615.0,975.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,24,11653117612666775552,1,15.0,30000,2000.0,3.397629892908027,0.8645861579429208,0.059685928807031205,2.478256734683259,0.8097125170740219,147,15.0,750.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,24,11653117612666775552,2,965.0,29999,31.0,2.1919935257929475,0.003932200920040036,-0.7432618858431543,1.9328839770469306,0.11739759873634448,4,925.0,965.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,24,11653117612666775552,3,40.0,29998,749.0,1.5206162212256493,0.07337369276490094,-0.8268416728797119,1.114099124803724,0.13015010477918348,2,35.0,40.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,24,11653117612666775552,4,990.0,29997,30.0,1.5010236004554676,0.002142102331764805,-0.6978687249815163,1.381112300098094,0.020108180001470986,1,990.0,990.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,24,11653117612666775552,5,,29996,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,24,11653117612666775552,6,,29995,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,24,11653117612666775552,7,,29994,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,24,11653117612666775552,8,,29993,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,24,11653117612666775552,9,310.0,29992,96.0,1.3161544340678213,0.09017738715387703,-0.6245017486563857,-0.44015607836219206,0.0371962640923191,20,205.0,310.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,24,11653117612666775552,10,905.0,29991,33.0,1.3518887593543427,0.05204983611272781,-0.4274075346284887,0.35029081342754487,0.033373811250107625,39,285.0,905.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,25,1259291914595272192,1,75.0,30000,400.0,4.808404368939886,0.9521991632859379,0.03300589495838539,2.3416830251425806,0.8707828177209568,186,75.0,1000.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,25,1259291914595272192,2,975.0,29999,30.0,2.190434785052755,0.005231532838654143,-0.7688540911849024,1.8050572460009924,0.17696333403522213,21,700.0,975.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,25,1259291914595272192,3,,29998,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,25,1259291914595272192,4,,29997,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,25,1259291914595272192,5,,29996,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,25,1259291914595272192,6,920.0,29995,32.0,1.4904483868740235,0.01193317721477219,-0.8713338005358067,0.2159420392646998,0.054787358305172194,12,530.0,920.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,25,1259291914595272192,7,,29994,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,25,1259291914595272192,8,140.0,29993,214.0,1.2888892735014623,0.09209776534831263,-0.4790945831274022,0.5323686917987436,0.04446535709450188,2,100.0,140.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,25,1259291914595272192,9,815.0,29992,36.0,1.3603790586583937,0.031176527141087755,0.28457264029806834,0.26345902826139156,0.0015100122244985762,23,210.0,815.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,25,1259291914595272192,10,590.0,29991,50.0,1.3339709881730482,0.08250704316979718,-0.7634988842065005,-2.684278088494099,0.026905807583329944,33,295.0,590.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,26,9154004486346180608,1,15.0,30000,2000.0,3.376796510243061,0.850406468253267,0.04738632121622889,2.466431541082275,0.8072676214006117,198,15.0,1000.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,26,9154004486346180608,2,,29999,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,26,9154004486346180608,3,45.0,29998,666.0,1.5243990487136658,0.07363389828299233,-0.8645857146222509,1.0403273451906887,0.14844643330692361,3,35.0,45.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,26,9154004486346180608,4,885.0,29997,33.0,1.500146675135304,0.002853611369435058,-0.7100920302229842,1.3455489251320165,0.025726797310511463,2,880.0,885.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,26,9154004486346180608,5,,29996,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,26,9154004486346180608,6,,29995,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,26,9154004486346180608,7,,29994,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,26,9154004486346180608,8,,29993,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,26,9154004486346180608,9,265.0,29992,113.0,1.3065647920844012,0.09432035721596327,-0.585961596531726,-0.18099412791275804,0.037482516719261345,10,150.0,265.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,26,9154004486346180608,10,430.0,29991,69.0,1.3053734885276032,0.08600093923914165,-0.5463820779907222,-0.33188515613370173,0.03244755123493588,17,280.0,430.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,27,3985030948363831808,1,45.0,30000,666.0,4.3451799259387425,0.8961129644804573,0.0353985698519821,2.4508428352856884,0.8290561406537746,192,45.0,1000.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,27,3985030948363831808,2,35.0,29999,857.0,2.0634580485819676,0.11431420194496786,-0.8542687677585958,1.4918553400028243,0.3333347005512481,2,30.0,35.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,27,3985030948363831808,3,,29998,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,27,3985030948363831808,4,,29997,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,27,3985030948363831808,5,735.0,29996,40.0,1.4957714169046246,0.006171404208607017,-0.7268365172949446,1.1849373990304053,0.03093648738839237,3,420.0,735.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,27,3985030948363831808,6,835.0,29995,35.0,1.4901308234668167,0.009315074354469658,-0.6272232896009211,1.1369347694646317,0.02625794546425477,21,715.0,835.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,27,3985030948363831808,7,,29994,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,27,3985030948363831808,8,,29993,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,27,3985030948363831808,9,215.0,29992,139.0,1.278570176731487,0.0797594123625624,-0.3230019084444541,0.693373595358235,0.044825925948160206,3,170.0,215.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,27,3985030948363831808,10,995.0,29991,30.0,1.3410663339940818,0.01876637555016162,0.6789169651403345,0.019023353486234476,7.46931387177312e-06,11,840.0,995.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,28,3864938883082714624,1,35.0,30000,857.0,4.12068396460886,0.8682854414419519,0.07689386422906856,2.5514093949566483,0.7476178557449847,142,35.0,740.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,28,3864938883082714624,2,35.0,29999,857.0,2.0592374831130447,0.11458239767871312,-0.8289215792746674,1.5038436085933062,0.32367387585393936,2,30.0,35.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,28,3864938883082714624,3,55.0,29998,545.0,1.5398210842551996,0.061938149975349105,-0.8899583694469613,1.0214078184645228,0.1523863395864632,4,40.0,55.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,28,3864938883082714624,4,,29997,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,28,3864938883082714624,5,,29996,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,28,3864938883082714624,6,775.0,29995,38.0,1.4889687981712272,0.012446153414365724,-0.8431248953275441,0.46652138746982197,0.04706834366273049,2,610.0,775.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,28,3864938883082714624,7,,29994,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,28,3864938883082714624,8,,29993,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,28,3864938883082714624,9,260.0,29992,115.0,1.294179745718652,0.09543976150115842,-0.5139090543878477,0.06503547636962637,0.04207098476129832,11,190.0,260.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,28,3864938883082714624,10,525.0,29991,57.0,1.3147526576901862,0.07565255973492785,-0.5012378373672877,-0.08983850688691275,0.03419255579172424,29,260.0,525.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,29,1793390659084601600,1,55.0,30000,545.0,4.592911208476434,0.9310039050680149,0.0239594852881588,2.423380380689468,0.8790230631174459,190,55.0,1000.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,29,1793390659084601600,2,55.0,29999,545.0,2.1007817093325523,0.08324034450689818,-0.863457464324621,1.4328371046420942,0.36274844507804777,3,45.0,55.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,29,1793390659084601600,3,50.0,29998,599.0,1.5298999135046205,0.06591789191515582,-0.8285179205570155,1.0733938181864682,0.14083277553815968,1,50.0,50.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,29,1793390659084601600,4,,29997,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,29,1793390659084601600,5,,29996,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,29,1793390659084601600,6,,29995,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,29,1793390659084601600,7,,29994,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,29,1793390659084601600,8,,29993,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,29,1793390659084601600,9,295.0,29992,101.0,1.2934114239370342,0.09329958016899062,-0.5002128081519966,0.04600189738788529,0.04477649255726519,2,265.0,295.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,gumbel,0.0,2.0,29,1793390659084601600,10,560.0,29991,53.0,1.3031484435304974,0.09101346174535788,-0.5913656877145668,-1.0495575144413047,0.03704875043691872,28,320.0,560.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,0,698823144548493184,1,980.0,30000,30.0,0.8871260314979619,0.03229402352524871,-0.4678721153084174,0.14054832496556702,0.3815969143226672,87,30.0,980.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,0,698823144548493184,2,,29999,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,0,698823144548493184,3,,29998,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,0,698823144548493184,4,,29997,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,0,698823144548493184,5,,29996,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,0,698823144548493184,6,,29995,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,0,698823144548493184,7,,29994,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,0,698823144548493184,8,,29993,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,0,698823144548493184,9,225.0,29992,133.0,0.32114811036070634,0.017937562962181818,-0.4652474183747111,0.13311739260847674,0.007988934599248022,8,185.0,225.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,0,698823144548493184,10,400.0,29991,74.0,0.3207006073215707,0.016229864332030997,-0.40929211547152733,0.12201174463416842,0.00759192278728862,13,225.0,400.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,1,16371576964515379200,1,1000.0,30000,30.0,0.8961251955397345,0.037106401980556966,-0.6174629151064484,-0.6273549220932293,0.9777988765209216,137,195.0,1000.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,1,16371576964515379200,2,,29999,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,1,16371576964515379200,3,,29998,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,1,16371576964515379200,4,,29997,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,1,16371576964515379200,5,,29996,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,1,16371576964515379200,6,990.0,29995,30.0,0.3604224686098948,0.0019053332078092426,-0.671343588594232,0.2644331190369962,0.006476637641702114,13,745.0,990.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,1,16371576964515379200,7,,29994,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,1,16371576964515379200,8,,29993,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,1,16371576964515379200,9,335.0,29992,89.0,0.3236064451351799,0.016113892012809987,-0.4180847381414383,0.138590651418572,0.00920038665419066,31,135.0,335.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,1,16371576964515379200,10,725.0,29991,41.0,0.3288560412698869,0.014078879599219229,-0.5206849304198067,-0.005003103760247263,0.007299343500777511,71,280.0,725.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,2,14099396388460244992,1,1000.0,30000,30.0,0.8917677751059221,0.034962199531514235,-0.2755482504386326,0.4723316247349736,0.1505370969369443,122,340.0,1000.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,2,14099396388460244992,2,,29999,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,2,14099396388460244992,3,,29998,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,2,14099396388460244992,4,,29997,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,2,14099396388460244992,5,,29996,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,2,14099396388460244992,6,,29995,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,2,14099396388460244992,7,,29994,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,2,14099396388460244992,8,,29993,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,2,14099396388460244992,9,225.0,29992,133.0,0.3196359730970263,0.018617037011967458,-0.4603731464463673,0.12678547118644715,0.008362116208219866,5,190.0,225.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,2,14099396388460244992,10,470.0,29991,63.0,0.32437541906332223,0.01895349755445859,-0.6629383985767995,-0.22817128790973318,0.006161301960952165,16,310.0,470.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,3,9787268291874484224,1,925.0,30000,32.0,0.9077306564200376,0.035361344025011426,-0.5066656895574672,-0.005368165199096886,0.4979971881147809,136,80.0,925.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,3,9787268291874484224,2,,29999,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,3,9787268291874484224,3,,29998,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,3,9787268291874484224,4,,29997,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,3,9787268291874484224,5,,29996,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,3,9787268291874484224,6,,29995,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,3,9787268291874484224,7,,29994,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,3,9787268291874484224,8,,29993,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,3,9787268291874484224,9,,29992,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,3,9787268291874484224,10,505.0,29991,59.0,0.32565036800027625,0.015703523581165474,-0.5501078477279402,-0.007331575705489646,0.006429828079922197,22,325.0,505.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,4,11469920999871612928,1,1000.0,30000,30.0,0.9024826778928488,0.03116198575634506,-0.41478418272349693,0.30116385582508365,0.2805795219239789,68,65.0,1000.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,4,11469920999871612928,2,,29999,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,4,11469920999871612928,3,,29998,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,4,11469920999871612928,4,,29997,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,4,11469920999871612928,5,,29996,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,4,11469920999871612928,6,,29995,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,4,11469920999871612928,7,,29994,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,4,11469920999871612928,8,,29993,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,4,11469920999871612928,9,230.0,29992,130.0,0.3172378827457173,0.018364773657707677,-0.35536552568280616,0.1674525937014934,0.009978538328160496,11,145.0,230.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,4,11469920999871612928,10,470.0,29991,63.0,0.3244037175197364,0.016104940277620602,-0.5143911132801836,0.03165271099122907,0.006734326377004559,23,260.0,470.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,5,10776096992657897472,1,1000.0,30000,30.0,0.8969793928795831,0.027481358490733552,-0.2591754048985669,0.584398207635084,0.10849471374015053,133,15.0,1000.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,5,10776096992657897472,2,,29999,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,5,10776096992657897472,3,,29998,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,5,10776096992657897472,4,,29997,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,5,10776096992657897472,5,,29996,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,5,10776096992657897472,6,975.0,29995,30.0,0.36081550419083536,0.0014813347093040976,-0.6229187965501026,0.29970033631227266,0.0045663856851752655,7,500.0,975.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,5,10776096992657897472,7,,29994,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,5,10776096992657897472,8,,29993,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,5,10776096992657897472,9,320.0,29992,93.0,0.32367179780407174,0.019434869078044953,-0.5982263471341893,-0.0348801298159761,0.00848034400980471,15,235.0,320.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,5,10776096992657897472,10,730.0,29991,41.0,0.32544843611041063,0.015282118454118143,-0.4800893555554149,0.008987653094056358,0.008367094225309783,61,295.0,730.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,6,10343636155579740160,1,615.0,30000,48.0,0.8683577871186934,0.03835152814673546,-0.2939722126307468,0.46197062625918206,0.1578180610093332,78,15.0,615.0,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,6,10343636155579740160,2,,29999,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,6,10343636155579740160,3,,29998,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,6,10343636155579740160,4,,29997,,,,,,,0,,,test,30000,0.05,adaptive
doubling-p1-3,doubling,0.3333333333333333,weibull,-0.3,2.0,6,10343636155579740160,5,,29996,,,,,,,0,,,test,30000,0.05,adaptive
